churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaldaycharge,totaleveminutes,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,totalintlcharge,numbercustomerservicecalls
Yes,-0.8938447068415921,no,no,-0.5993393957096778,-0.9800257731912824,1.923419200508215,-0.9797566957569627,0.5723851907429113,-0.8932676669677346,0.5707427344363148,0.17186088875383987,0.5838581680486306,0.1736279743892992,0.9433816793735695,0.8266150930203835,0.9441797193873186,-0.20560904475537947
No,-0.6618734051839944,no,no,-0.5993393957096778,0.14124489735517007,1.4011256283675184,0.1412937803252321,-0.7678610282154695,2.4762235268078854,-0.767644979595317,-0.09136608130871157,-0.3044966924925596,-0.09142499488425368,-0.46951262763015456,0.4457147213434023,-0.46590728235509205,-1.519859119096412
No,1.7609379676842487,no,no,-0.5993393957096778,-0.9857660667265028,-0.21798444526864075,-0.9853844591911104,-1.9722297503209272,-1.5153275796647723,-1.9704997605604544,-1.2203630075926226,1.472213028589821,-1.2201850536871428,0.35467571812201776,-1.1911797842779182,0.34816356401166043,-0.20560904475537947
No,-0.12060703464959963,no,no,-0.5993393957096778,-0.4538321991293806,-0.6358193029811979,-0.45412359100758004,0.9656064316354622,-1.3079742754324264,0.9652403788977177,-0.16745512734241755,0.7928828411171459,-0.1691129341540881,0.786393423039823,0.4457147213434023,0.7842729459938489,1.6530212347275561
No,-0.9711684740607914,no,no,-0.5993393957096778,-1.1407539921774632,-1.5759477328344516,-1.140710729973583,2.192621403216407,-1.25613594937434,2.1898772383913983,0.052586167944246115,-0.04321585115691545,0.05481112609425837,1.100369935707317,0.8266150930203835,1.1040864927807876,-0.20560904475537947
Yes,1.5805158441727838,no,no,-0.5993393957096778,-0.0041758722037554185,-1.7326358044766605,-0.003902516275774941,2.4108488981620115,-0.1675311021545242,2.4076980236768364,-0.8193531703879549,1.472213028589821,-0.8180357209962347,-1.9216539987173153,1.727097607134293,-1.9196052222957212,-0.20560904475537947
No,-0.37835292538026377,no,yes,1.6683227850220985,0.30771340987657203,2.0278779149363544,0.30787557797600007,1.6511701657570301,-0.5303993845611294,1.650165737073037,-2.2856096520645095,-1.2973638895680075,-2.2849668095619324,1.3750993842913748,0.002512197112304822,1.380289101369507,-0.20560904475537947
No,-0.17215621279573246,no,no,-0.5993393957096778,0.19864783270737754,0.7221439845846129,0.19869696735353745,0.36033394565425786,0.5582054626586863,0.3601826419937252,-1.456855988508196,1.106419850719919,-1.4578187502772244,-0.8619832684645224,-0.5281419055417875,-0.858405726139062,1.6530212347275561
No,-0.6103242270378615,no,yes,1.6875225318053415,0.17951352092330838,-1.7848651616907303,0.17956257167743553,0.24916144822913913,-1.826357536013291,0.24885201840339036,-0.7144736745036572,0.42708966324724407,-0.7129285090429295,-0.11628905087922337,0.4457147213434023,-0.11701977676934071,-0.20560904475537947
No,-0.6876479942570608,no,no,-0.5993393957096778,0.8434741398305085,-0.5313605885530587,0.8436386569068479,-0.8481522763558336,-0.6340760366773024,-0.847512600866644,-0.15717282382434913,-1.3496200578351365,-0.1554032978123529,1.06112287162388,-1.1911797842779182,1.0604755545825684,-0.20560904475537947
No,1.219671597149854,no,no,-0.5993393957096778,-0.4825336668054843,0.8788320562268219,-0.4822624081783179,0.8029651854024175,-0.37488440638687004,0.8006646744598318,0.17186088875383987,1.733493869925465,0.1736279743892992,0.1191933336213972,0.002512197112304822,0.11557189362115952,-1.519859119096412
Yes,-0.5845496379647951,no,no,-0.5993393957096778,-2.256284369188695,-0.5835899457671283,-2.25613344262163,-0.6340422813148632,1.076588723239551,-0.6345322774764388,0.18831257438274895,-1.8721817405064247,0.1873376107310344,-1.8039128064670051,0.8266150930203835,-1.8033093871004708,-0.20560904475537947
No,0.7815035829077249,no,no,-0.5993393957096778,0.051313631970045244,0.6176852701564737,0.05124956537887101,-2.631029735062374,-0.06385445003835126,-2.6288025783119986,-0.38338350122185405,-1.140595384766621,-0.38389723684127774,-0.3125243712964073,0.002512197112304822,-0.306000508961623,-1.519859119096412
No,0.29178639051946303,no,no,-0.5993393957096778,-1.3378374035533753,0.1476210552298468,-1.3376824501687476,-1.305194765770212,0.09166052813590812,-1.3049362499660626,-0.22297956633998728,0.2703211584458576,-0.2239514795210305,-1.0189715247982694,0.8266150930203835,-1.018312499532531,0.8028505062398488
No,0.8330527610538578,no,no,-0.5993393957096778,-1.8984727388266018,-0.7402780174093372,-1.898207688209845,0.9161964327798536,-1.4634892536066857,0.9144155289977822,0.7517828071728977,0.7928828411171459,0.7540025795227682,0.0014521413710872626,-1.1911797842779182,-0.0007239415740909153,-1.519859119096412
No,1.9155855021226473,no,no,-0.5993393957096778,-1.0718704697548143,-1.2625715895500338,-1.0720520160769829,1.5729376675689841,0.6100437887167728,1.5702981158017104,1.033517923567972,0.7928828411171459,1.0327651851380562,2.0422994737097997,0.4457147213434023,2.048990153742197,1.6530212347275561
No,-1.1000414194261234,no,yes,1.7006498721024792,0.62534298549212,0.7743733417986826,0.6252814356619227,-0.19758729142365486,0.6100437887167728,-0.19889070690556448,-0.3648753548893314,0.7928828411171459,-0.36561772171896334,-0.3125243712964073,-0.5281419055417875,-0.306000508961623,-1.519859119096412
No,-1.1773651866453227,no,no,-0.5993393957096778,-0.8805273519141225,-1.4192596611922428,-0.8807080593159657,-0.9305022744485144,-0.0120161239802648,-0.929800453085587,-2.0223826820019584,-1.6631570674379095,-2.024483719068958,1.7283229610423052,0.002512197112304822,1.7291766069552583,1.6530212347275561
No,-2.053701215129581,no,no,-0.5993393957096778,0.18525381445852934,0.4609971985142647,0.18519033511158278,1.1838339265810665,-0.8414293409096483,1.1830611641831548,-0.38955288333269533,0.11355265364447106,-0.38846711562185615,-1.5684304219663845,0.8266150930203835,-1.5707177167099702,-1.519859119096412
No,-1.3062381320106549,no,no,-0.5993393957096778,-1.16754202867516,0.8788320562268219,-1.167723994457491,0.2965126971324303,0.4545288105425134,0.2948364064080941,-0.4471337830338787,-0.513521365561075,-0.447875539769377,0.3154286540385811,-2.0807158199786304,0.3190896052128478,-0.20560904475537947
No,1.090798651784522,no,no,-0.5993393957096778,-1.8276757852255459,-0.2702138024827104,-1.8272978689395856,-1.3175472654841147,-1.930034188129464,-1.3170374047041424,1.0294050021607446,2.5173363939323976,1.0281953063574778,1.5320876406251214,0.8266150930203835,1.5256588953635701,0.8028505062398488
No,-0.636098816110928,no,no,-0.5993393957096778,0.8760024698634258,0.2520797696579861,0.8762796848249037,0.016522703617315483,0.35085215842634043,0.01650984743225701,0.9409771919053562,-0.09547201942404429,0.9413676095264866,0.0014521413710872626,0.4457147213434023,-0.0007239415740909153,-0.20560904475537947
No,1.8640363239765145,no,no,-0.5993393957096778,0.6062086737080508,1.0877494850831004,0.6061470399858208,0.006228953855730374,0.7655587668910322,0.0068289236417933335,1.9095701833074006,-1.140595384766621,1.9101819110091276,0.904134615290133,1.9717232933528475,0.9005687811890993,1.6530212347275561
Yes,-2.2598979277141122,no,no,-0.5993393957096778,1.325658796789051,0.9310614134408915,1.3253752068698794,1.0644264293466794,0.972912071123378,1.0620496168023563,1.6401738311340077,-0.513521365561075,1.6405590629549964,0.590158102622639,-0.5281419055417875,0.5952922138015673,-0.20560904475537947
No,-1.1000414194261234,no,yes,1.6598278043636276,-0.0673191010911833,-0.32244315969678006,-0.0669334667382279,-0.11729604328329091,-1.3079742754324264,-0.11660285468662153,0.2685145418236827,0.8451390093842748,0.2695954287814472,-0.7834891402976484,0.002512197112304822,-0.7857208291420301,-1.519859119096412
No,-0.7134225833301272,no,yes,1.6967670136074162,0.759283167980604,-1.053654160693755,0.7592222053946345,0.3418051960834051,0.09166052813590812,0.340820794412797,-0.9797571052698216,-1.506388562636523,-0.9779814783164823,1.7283229610423052,0.8266150930203835,1.7291766069552583,1.6530212347275561
No,-1.6413077899605182,no,yes,1.6789076666792213,-0.6509156105052926,1.453354985581588,-0.6510953112027448,-0.7863897777863229,-1.0487826451419942,-0.7870068271762447,-1.4630253706190368,0.47934583151437293,-1.4623886290578028,1.649828832875432,0.8266150930203835,1.6564917099582266,-1.519859119096412
No,-0.5587750488917287,no,no,-0.5993393957096778,-0.9474974431583645,-1.8893238761188695,-0.947115667838907,0.47356519303169403,0.8173970929491187,0.47151326558406004,0.5625884224404393,0.42708966324724407,0.5620676707384713,-0.11628905087922337,0.4457147213434023,-0.11701977676934071,-0.20560904475537947
No,0.9361511173461234,yes,yes,1.6875225318053415,0.45122074825709074,0.30430912687205575,0.45082076920334774,-0.26964353975475064,-0.06385445003835126,-0.2690774043864274,-2.030608524816413,0.37483349498011526,-2.0290535978495368,0.07994626953796055,0.8266150930203835,0.08649793482234691,1.6530212347275561
No,1.271220775295987,no,no,-0.5993393957096778,-0.7638080500313007,-0.32244315969678006,-0.7636505798856961,1.4638239200961818,-0.4267227324449565,1.4613877231589918,-0.24971355548696478,0.42708966324724407,-0.2513707522045009,0.3154286540385811,1.727097607134293,0.3190896052128478,-0.20560904475537947
No,-0.043283267430400375,no,no,-0.5993393957096778,-1.033601846186676,0.09539169801577715,-1.0337832247247793,-0.6978635298366908,-0.7895910148515618,-0.697458282114454,-0.2599958590050332,1.8380062064597227,-0.26051050976565854,-0.35177143537984396,-1.1911797842779182,-0.3496114471598416,1.6530212347275561
Yes,0.910376528273057,yes,yes,1.704136362849936,-0.1381160546922395,-0.7925073746234069,-0.1378432860084871,0.06593270247292411,0.35085215842634043,0.06491446638457624,-1.6090340805756083,-1.140595384766621,-1.6086247500363149,1.6890758969588686,0.002512197112304822,1.6855656687570393,-1.519859119096412
No,-1.692856968106651,no,no,-0.5993393957096778,-1.0623033138627798,-0.9491954462656158,-1.061922041895517,1.6779339151371515,-0.11569277609643773,1.6767882774968124,2.28384603136509,-1.140595384766621,2.2849119710165646,-0.11628905087922337,0.002512197112304822,-0.11701977676934071,0.8028505062398488
No,1.5547412550997175,no,no,-0.5993393957096778,-1.8085414734414769,-1.210342232335964,-1.8081634732634841,-0.7287447791214461,0.5063671366005998,-0.7289212844334614,-0.45124670444110576,-0.4090090290268173,-0.4524454185499554,-0.4302655635467179,0.002512197112304822,-0.4368333235562794,1.6530212347275561
No,-0.9196192959146585,no,no,-0.5993393957096778,-0.5035814097679603,-1.7326358044766605,-0.5036479092280788,0.5167989420303519,0.9210737450652916,0.5150774226411474,1.3337611862955698,-0.7225460386295903,1.3343771846562371,-2.6673482163026145,-0.5281419055417875,-2.660991171665442,-0.20560904475537947
No,-1.0484922412799906,no,yes,1.6721085070240185,-1.1369271298206494,-0.1657550880545711,-1.1373340719130944,0.25327894813377294,-0.4267227324449565,0.2536924802986222,-0.7679416527976128,0.8451390093842748,-0.7677670544098715,-0.7049950121307751,0.4457147213434023,-0.6984989527455929,0.8028505062398488
No,-0.8938447068415921,no,no,-0.5993393957096778,0.5928146554592025,1.035520127869031,0.592640407743867,-0.784331027834006,1.1284270492976374,-0.7845865962286288,-1.3519764926238984,0.9496513459185325,-1.3527115383239192,1.1396169997907535,0.4457147213434023,1.1331604515796003,1.6530212347275561
No,1.090798651784522,no,no,-0.5993393957096778,0.12785087910632187,1.7145017716519362,0.12778714808327785,-1.360781014482772,-1.3598126014905128,-1.36060156176123,0.8587187637608089,1.419956860322692,0.8591097914760738,-1.1367127170485796,0.4457147213434023,-1.1346083347277813,0.8028505062398488
Yes,0.49798310310399435,no,no,-0.5993393957096778,-0.4059964196692077,0.7221439845846129,-0.40572482547391103,0.6300301894077881,0.8692354190072051,0.6288282771790977,-1.1771773328167354,-0.46126519729394616,-1.1790561446619359,-0.5872538198804645,-0.5281419055417875,-0.5822031175503425,-0.20560904475537947
No,-0.0690578565034668,no,yes,1.6550435393486518,-0.9015750948765989,1.8189604860800757,-0.9020935603657262,0.3397464461310876,-2.1892258184198963,0.3384005634651815,-2.670167803640268,-1.0883392164994923,-2.6688366271305264,0.27618158995514447,-0.5281419055417875,0.2754786670146292,-0.20560904475537947
No,-1.2289143647914555,no,no,-0.5993393957096778,0.22160900684826085,0.40876784130019506,0.22120802109012722,1.4226489210498414,-0.21936942821261066,1.4202437970495199,0.7476698857656706,-0.6702898703624615,0.7494327007421897,-0.9797244607148327,0.4457147213434023,-0.9747015613343124,1.6530212347275561
No,-1.0227176522069241,no,no,-0.5993393957096778,0.7707637550510454,-2.254929376617357,0.7704777322629297,0.21416269903974944,0.7655587668910322,0.21254855418915114,0.9985580916065395,1.5244691968569497,1.0007760336740075,-1.3721951015492007,-0.5281419055417875,-1.367200005118282,-0.20560904475537947
No,-2.311447105860245,no,no,-0.5993393957096778,0.11062999850065952,0.6176852701564737,0.11090385778083532,-0.21611604099450818,-1.7745192099552045,-0.2158323235388755,1.693641809427964,-2.2379749183763264,1.6953976083219389,0.43316984628889177,0.8266150930203835,0.43538544040809823,0.8028505062398488
No,-0.09483244557653321,no,no,-0.5993393957096778,-0.3849486767067317,0.8788320562268219,-0.3854648771109798,1.3752976721465497,-1.7226808838971182,1.3742594090448161,0.5769836473657348,-1.6631570674379095,0.5757773070802065,-0.3910184994632806,0.4457147213434023,-0.3932223853580608,0.8028505062398488
Yes,-0.32680374723413097,no,no,-0.5993393957096778,-0.5609843451201677,-0.8969660890515462,-0.5610510962563837,0.39121519493901313,0.8173970929491187,0.38922541336511707,0.07109431427676936,1.419956860322692,0.07309064121657197,-0.234030243129534,-0.5281419055417875,-0.23331561196459116,-0.20560904475537947
No,-0.4814512816725295,no,no,-0.5993393957096778,-0.09219370641047343,-1.7326358044766605,-0.09169562584847707,1.000605180824852,-0.7895910148515618,0.9991236121643414,1.4345277607726397,-0.09547201942404429,1.4349145178289644,-0.03779492271235008,-0.5281419055417875,-0.04433487977230951,-0.20560904475537947
No,1.0650240627114556,no,no,-0.5993393957096778,-1.0221212591162343,-0.11352573084050144,-1.0225276978564841,-0.42610853613084415,-1.9818725141875504,-0.42639241598146516,-1.2265323897034635,1.472213028589821,-1.2247549324677212,-0.901230332547959,-1.1911797842779182,-0.9020166643372806,-0.20560904475537947
Yes,0.5495322812501272,no,yes,1.6789076666792213,0.34598203344471035,1.5055843427956577,0.3461443693282031,-2.5816197362067657,-1.2042976233162535,-2.580397959359679,-0.3957222654435366,-1.1928515530337498,-0.39760687318301297,-1.7646657423835683,-0.5281419055417875,-1.7596984489022518,1.6530212347275561
No,-0.8165209396223929,no,no,-0.5993393957096778,-0.6030798310451196,-1.5759477328344516,-0.6026965456690758,0.9429601821599751,-0.0120161239802648,0.9410380694215577,-1.4527430671009682,0.1658088219115999,-1.453248871496646,0.707899294872949,-0.5281419055417875,0.7115880489968177,1.6530212347275561
No,0.6526306375423929,no,no,-0.5993393957096778,0.9372322675724474,0.1476210552298468,0.9370595299136972,-0.4796360348910866,1.3357803535299833,-0.47963749682901663,-0.22914894845082798,-0.2522405242254308,-0.2285213583016089,0.6686522307895123,1.4585323357805406,0.6679771107985991,-0.20560904475537947
No,1.9155855021226473,no,no,-0.5993393957096778,0.22543586920507447,-0.1657550880545711,0.22571023183744518,-0.6340422813148632,-0.32304608032878357,-0.6345322774764388,-0.695965528171134,-2.394743423177713,-0.6946489939206154,0.43316984628889177,0.002512197112304822,0.43538544040809823,-0.20560904475537947
No,0.42065933588479515,no,yes,1.6900457102327968,1.6892107206863656,-0.8969660890515462,1.6889287247158118,-0.46316603527255074,2.165193570459367,-0.4626958801957048,-0.7021349102819746,0.3225773267129864,-0.7037887514817722,0.5116639744557651,-0.5281419055417875,0.5080703374051294,0.8028505062398488
No,-0.6618734051839944,no,yes,1.6875225318053415,0.256050768059585,-0.479131231338989,0.25610015438184236,0.9347251823507069,-0.21936942821261066,0.9337773765787104,-1.2841132894046468,-0.4090090290268173,-1.2841633566152415,1.6890758969588686,-0.5281419055417875,1.6855656687570393,0.8028505062398488
No,1.271220775295987,no,yes,1.6721085070240185,0.007304714866685967,-0.4269018741249193,0.007353010592519947,-0.26552603985011625,-1.8781958620713775,-0.26665717343881107,1.337874107702797,-2.446999591444842,1.3389470634368155,0.904134615290133,-0.5281419055417875,0.9005687811890993,1.6530212347275561
No,-1.5897586118143854,no,no,-0.5993393957096778,-0.9398437184447372,-0.11352573084050144,-0.9403623517179296,-0.7781547779770547,-0.1675311021545242,-0.7773259033857811,-0.8522565416457736,0.3225773267129864,-0.8545947512408627,-0.8227362043810857,0.8266150930203835,-0.8293317673402494,0.8028505062398488
No,-1.5382094336682526,no,yes,1.704136362849936,-0.6164738492939684,-1.367030303978173,-0.6162031779110301,-0.6422772811241314,-0.6340760366773024,-0.6417929703192866,0.2808533060453646,0.11355265364447106,0.2787351863426048,-1.607677486049821,0.4457147213434023,-1.6143286549081892,0.8028505062398488
No,-1.4608856664490533,yes,no,-0.5993393957096778,1.3620139891787824,0.2520797696579861,1.3625184455352533,0.24916144822913913,0.19533718025208105,0.24885201840339036,-0.8769340700891376,-1.7154132357050382,-0.8774441451437555,-0.3910184994632806,0.002512197112304822,-0.3932223853580608,-1.519859119096412
No,0.3433355686655959,yes,no,-0.5993393957096778,-1.0546495891491519,-0.3746725169108497,-1.05516872577454,0.11740145128084965,0.972912071123378,0.11573931628451183,-1.4630253706190368,2.047030879528238,-1.4623886290578028,-0.7834891402976484,1.4585323357805406,-0.7857208291420301,-1.519859119096412
No,0.6784052266154593,no,no,-0.5993393957096778,0.598554948994423,-1.5759477328344516,0.5982681711780141,0.3335701962741369,-1.0487826451419942,0.33356010156994964,-0.9653618803445261,-2.08120641357494,-0.9642718419747467,-0.9797244607148327,-2.0807158199786304,-0.9747015613343124,-0.20560904475537947
Yes,1.2969953643690533,no,no,-0.5993393957096778,-0.027137046344638188,0.043162340801707506,-0.027539122699194805,-0.6505122809333996,0.5063671366005998,-0.6514738941097508,-1.0661284548215966,0.009040317110213384,-1.0648091751474735,1.3750993842913748,-0.5281419055417875,1.380289101369507,-0.20560904475537947
No,0.9877002954922562,no,no,-0.5993393957096778,1.1764111648733118,-0.3746725169108497,1.1768022522083839,-0.6216897816009612,-0.8932676669677346,-0.6224311227383589,1.9506993973796742,0.21806499017872874,1.951310820034334,0.590158102622639,1.1607777542949145,0.5952922138015673,1.6530212347275561
No,1.6062904332458503,no,yes,1.7114607236387074,0.8530412957225431,-0.1657550880545711,0.8526430784014838,-0.25729104004084863,-0.8414293409096483,-0.25697624964834737,1.1137198910089054,-2.0289502453078114,1.1150230031884698,0.707899294872949,-1.1911797842779182,0.7115880489968177,-1.519859119096412
No,1.219671597149854,no,no,-0.5993393957096778,1.3065244850049818,-0.8969660890515462,1.3062408111937776,-1.0663797713014378,-0.7895910148515618,-1.0653333861520815,-0.5746343466579267,0.47934583151437293,-0.5758321456255746,-0.901230332547959,0.002512197112304822,-0.9020166643372806,1.6530212347275561
No,-0.2494799800149317,no,no,-0.5993393957096778,0.44165359236505614,2.393483415434842,0.4418163477087118,0.5353276916012046,0.8692354190072051,0.5344392702220748,-0.9879829480842764,0.2703211584458576,-0.9871212358776391,-1.1759597811320166,0.002512197112304822,-1.1782192729260004,-0.20560904475537947
No,-0.37835292538026377,no,no,-0.5993393957096778,1.061605294168897,0.4609971985142647,1.061995878151774,-0.8955035252591252,-0.32304608032878357,-0.8959172198189637,-0.2517700161905789,-0.04321585115691545,-0.2513707522045009,0.6686522307895123,-0.5281419055417875,0.6679771107985991,-1.519859119096412
No,-1.2804635429375884,no,no,-0.5993393957096778,-0.444265043237346,-0.5313605885530587,-0.44399361682611443,0.4653301932224264,-1.4634892536066857,0.46425257274121184,-0.3916093440363089,0.5838581680486306,-0.39303699440243456,-1.6469245501332581,-1.1911797842779182,-1.6434026137070017,-0.20560904475537947
Yes,-0.45567669259946303,no,no,-0.5993393957096778,2.2957684042413575,0.4609971985142647,2.2956016229169194,-0.4055210366076739,-0.0120161239802648,-0.4046103374529214,1.4324713000690268,-1.4018762261022653,1.4303446390483858,0.5509110385392016,0.002512197112304822,0.5516812756033487,-1.519859119096412
Yes,1.1423478299306549,no,no,-0.5993393957096778,-2.2715918186159505,0.8788320562268219,-2.2718911802372435,-2.544562237065059,-0.7895910148515618,-2.544094495145439,-0.5643520431398582,-0.04321585115691545,-0.562122509283839,-0.8227362043810857,1.1607777542949145,-0.8293317673402494,-0.20560904475537947
No,-1.383561899229854,no,no,-0.5993393957096778,0.6463907284545959,-1.4714890184063123,0.6466669367116832,-0.7472735286922993,0.19533718025208105,-0.7482831320143892,-0.4718113114772426,0.6883705045828883,-0.470724933672269,-0.8227362043810857,-0.5281419055417875,-0.8293317673402494,0.8028505062398488
No,-0.76497176147626,no,no,-0.5993393957096778,-0.19360555886604017,-0.11352573084050144,-0.19412092034996276,-0.9366785243054657,0.09166052813590812,-0.9370611459284351,0.5790401080693484,-1.2451077213008788,0.5803471858607849,1.8460641532926159,-1.1911797842779182,1.8454724421505082,-0.20560904475537947
No,1.1423478299306549,no,no,-0.5993393957096778,0.3976446752616969,-0.06129637362643179,0.39791979292236074,2.116447654980677,-1.3598126014905128,2.1148500790153038,0.4844429157031192,1.0019075141856613,0.4843797314686369,1.1396169997907535,-1.1911797842779182,1.1331604515796003,-0.20560904475537947
No,0.42065933588479515,yes,no,-0.5993393957096778,0.671265333773886,0.19985041244391646,0.6714290958219323,0.08446145204377742,-1.1006209712000805,0.08427631396550445,1.6052139991725753,0.47934583151437293,1.6040000327103683,0.904134615290133,0.4457147213434023,0.9005687811890993,1.6530212347275561
No,-1.1515905975722562,no,yes,1.6598278043636276,-0.2816233930727582,1.1922081995112397,-0.28191402992266484,-1.3298997651980167,-0.2712077542706971,-1.329138559442222,-0.5088276041422891,-0.513521365561075,-0.507283963916897,0.27618158995514447,-1.1911797842779182,0.2754786670146292,1.6530212347275561
No,-0.76497176147626,no,yes,1.6550435393486518,1.3237453656106442,0.043162340801707506,1.3242496541830502,1.2147151758658217,-0.11569277609643773,1.2121039355545467,0.4577089265561411,-1.6631570674379095,0.45696045878516567,-0.19478317904609666,0.002512197112304822,-0.18970467376637257,-0.20560904475537947
Yes,0.16291344515413095,no,no,-0.5993393957096778,0.5794206372103539,-0.21798444526864075,0.5791337755019123,0.9985464308725345,-0.7895910148515618,0.9967033812167251,-0.18596327367494078,-0.6180337020953327,-0.1873924492764025,0.8256404871232595,-2.0807158199786304,0.8278838841920682,0.8028505062398488
No,0.7299544047615921,no,yes,1.6756280627425792,-0.019483321631010415,0.19985041244391646,-0.019660253891388185,0.5188576919826688,-0.7377526887934753,0.5174976535887629,2.5203390122806635,-1.140595384766621,2.522545667606646,-0.6657479480473385,1.1607777542949145,-0.6694249939467803,-1.519859119096412
Yes,-0.14638162372266605,no,no,-0.5993393957096778,-0.42895759381009047,0.2520797696579861,-0.4293614318973309,-0.9407960242100994,0.03982220207782167,-0.939481376876051,-0.22297956633998728,-0.8270583751638481,-0.2239514795210305,-0.901230332547959,0.4457147213434023,-0.9020166643372806,-0.20560904475537947
No,0.29178639051946303,no,no,-0.5993393957096778,0.6502175908114101,0.9310614134408915,0.6500435947721719,0.16063520027950698,-1.25613594937434,0.15930347334159922,-0.3710447370001721,-0.09547201942404429,-0.37018760049954175,0.6686522307895123,-1.1911797842779182,0.6679771107985991,-0.20560904475537947
No,-0.6618734051839944,no,yes,1.6924194451978538,-0.5016679785895535,0.19985041244391646,-0.5013968038544198,-1.591361009142278,-0.8414293409096483,-1.590523501784747,0.03407802161172287,-2.2379749183763264,0.031961732191365555,0.23693452587170782,1.727097607134293,0.23186772881640996,0.8028505062398488
Yes,0.7299544047615921,no,no,-0.5993393957096778,1.101787348915442,1.2966669139393792,1.1013902221908063,0.9656064316354622,-0.37488440638687004,0.9652403788977177,0.17391734945745344,-1.6631570674379095,0.1736279743892992,1.4143464483748114,0.002512197112304822,1.4093630601683198,-0.20560904475537947
No,-0.45567669259946303,no,no,-0.5993393957096778,-0.6968379587870587,-2.0460119477610785,-0.6972429713627548,-0.11935479323560781,0.24717550631016752,-0.11902308563423701,-1.8681481292309323,-0.3044966924925596,-1.8691078405292894,0.3154286540385811,-1.1911797842779182,0.3190896052128478,-0.20560904475537947
Yes,1.4258683097343854,no,no,-0.5993393957096778,0.44165359236505614,-0.009067016412362142,0.4418163477087118,-0.20170479132828867,0.19533718025208105,-0.20131093785317997,-0.09136608130871157,1.0019075141856613,-0.09142499488425368,-0.5480067557970278,0.002512197112304822,-0.5531291587515299,-1.519859119096412
